image,class,confidence,iou,gt_mask_coverage_%,pred_mask_coverage_%,status
39996157_0002.jpg,ygo_card,0.9537,0.9881,35.62,35.91,ok
40320754_0000.jpg,ygo_card,0.951,0.9886,59.25,59.85,ok
40320754_0001.jpg,ygo_card,0.9575,0.9881,37.96,38.35,ok
40320754_0002.jpg,ygo_card,0.9688,0.9861,31.04,31.35,ok
40659562_0000.jpg,ygo_card,0.9637,0.9856,42.06,42.54,ok
40659562_0001.jpg,ygo_card,0.9585,0.9765,25.7,26.3,ok
40659562_0002.jpg,ygo_card,0.9686,0.982,27.6,27.79,ok
4068622_0000.jpg,ygo_card,0.961,0.9825,31.62,32.14,ok
4068622_0001.jpg,ygo_card,0.954,0.9854,29.99,30.39,ok
4068622_0002.jpg,ygo_card,0.9507,0.987,35.92,36.34,ok
40706444_0000.jpg,ygo_card,0.962,0.9803,55.72,56.79,ok
40706444_0001.jpg,ygo_card,0.9508,0.9881,38.55,39.0,ok
40706444_0002.jpg,ygo_card,0.9577,0.978,27.48,28.02,ok
40844552_0000.jpg,ygo_card,0.9626,0.9874,50.18,50.8,ok
40844552_0001.jpg,ygo_card,0.9684,0.9898,39.85,40.18,ok
40844552_0002.jpg,ygo_card,0.9649,0.9865,28.81,28.98,ok
41098335_0000.jpg,ygo_card,0.9619,0.9908,55.94,56.37,ok
41098335_0001.jpg,ygo_card,0.9515,0.9891,47.6,47.97,ok
41098335_0002.jpg,ygo_card,0.9735,0.979,23.75,24.16,ok
41309158_0000.jpg,ygo_card,0.9647,0.9903,40.91,41.14,ok
41309158_0001.jpg,ygo_card,0.9626,0.9905,55.16,55.65,ok
41309158_0002.jpg,ygo_card,0.9644,0.99,47.11,47.45,ok
4145915_0000.jpg,ygo_card,0.9663,0.9811,24.22,24.62,ok
4145915_0001.jpg,ygo_card,0.9627,0.9878,34.04,34.39,ok
4145915_0002.jpg,ygo_card,0.9473,0.9844,27.82,28.13,ok
41493640_0000.jpg,ygo_card,0.9515,0.9894,45.88,46.31,ok
41493640_0001.jpg,ygo_card,0.959,0.9823,39.3,39.87,ok
41493640_0002.jpg,ygo_card,0.9599,0.9866,42.27,42.77,ok
4160316_0000.jpg,ygo_card,0.9625,0.9767,26.59,27.21,ok
4160316_0001.jpg,ygo_card,0.9613,0.9911,43.78,43.9,ok
4160316_0002.jpg,ygo_card,0.9602,0.9885,32.02,32.35,ok
41782653_0000.jpg,ygo_card,0.9669,0.9926,53.91,54.2,ok
41782653_0001.jpg,ygo_card,0.9384,0.9794,45.45,46.33,ok
41782653_0002.jpg,ygo_card,0.9588,0.987,56.24,56.94,ok
4179849_0000.jpg,ygo_card,0.9563,0.9841,33.6,34.12,ok
4179849_0001.jpg,ygo_card,0.9608,0.9911,52.5,52.75,ok
4179849_0002.jpg,ygo_card,0.9672,0.9846,24.82,25.12,ok
41949033_0000.jpg,ygo_card,0.9621,0.9754,27.27,27.87,ok
41949033_0001.jpg,ygo_card,0.9622,0.9818,35.46,36.04,ok
41949033_0002.jpg,ygo_card,0.9605,0.9835,35.81,36.38,ok
42081767_0000.jpg,ygo_card,0.9672,0.9881,37.26,37.69,ok
42081767_0001.jpg,ygo_card,0.9656,0.9722,24.4,25.08,ok
42081767_0002.jpg,ygo_card,0.9603,0.9808,29.43,29.96,ok
42647539_0000.jpg,ygo_card,0.9594,0.9864,33.6,34.01,ok
42647539_0001.jpg,ygo_card,0.9522,0.9852,37.94,38.46,ok
42647539_0002.jpg,ygo_card,0.9637,0.9895,43.31,43.74,ok
42883273_0000.jpg,ygo_card,0.9614,0.9904,45.05,45.35,ok
42883273_0001.jpg,ygo_card,0.9556,0.989,27.83,28.05,ok
42883273_0002.jpg,ygo_card,0.9481,0.9865,25.61,25.91,ok
43202238_0000.jpg,ygo_card,0.9645,0.9871,54.01,54.7,ok
43202238_0001.jpg,ygo_card,0.9462,0.9818,30.52,30.54,ok
43202238_0002.jpg,ygo_card,0.9659,0.983,26.62,27.07,ok
43664494_0000.jpg,ygo_card,0.9641,0.9815,27.65,28.15,ok
43664494_0001.jpg,ygo_card,0.956,0.9837,41.58,42.24,ok
43664494_0002.jpg,ygo_card,0.9578,0.9843,30.01,30.46,ok
43905751_0000.jpg,ygo_card,0.9504,0.9781,25.63,26.13,ok
43905751_0001.jpg,ygo_card,0.9633,0.9865,56.46,57.21,ok
43905751_0002.jpg,ygo_card,0.962,0.9798,38.54,39.31,ok
44026393_0000.jpg,ygo_card,0.9646,0.9862,33.16,33.6,ok
44026393_0001.jpg,ygo_card,0.9509,0.9907,31.78,31.99,ok
44026393_0002.jpg,ygo_card,0.9618,0.9867,27.87,28.01,ok
44028461_0000.jpg,ygo_card,0.9661,0.9853,28.91,29.26,ok
44028461_0001.jpg,ygo_card,0.9636,0.9845,31.63,32.1,ok
44028461_0002.jpg,ygo_card,0.9527,0.9917,47.62,47.95,ok
4408198_0000.jpg,ygo_card,0.9652,0.9827,26.83,27.23,ok
4408198_0001.jpg,ygo_card,0.9621,0.9916,54.74,54.95,ok
4408198_0002.jpg,ygo_card,0.9613,0.9843,26.89,27.22,ok
44519536_0000.jpg,ygo_card,0.9677,0.9833,24.35,24.73,ok
44519536_0001.jpg,ygo_card,0.9582,0.9803,31.52,32.0,ok
44519536_0002.jpg,ygo_card,0.9599,0.9909,44.31,44.63,ok
44584775_0000.jpg,ygo_card,0.9641,0.9835,39.79,40.42,ok
44584775_0001.jpg,ygo_card,0.9652,0.9898,41.66,41.95,ok
44584775_0002.jpg,ygo_card,0.9606,0.9774,39.68,40.29,ok
44586426_0000.jpg,ygo_card,0.9532,0.9882,46.56,47.02,ok
44586426_0001.jpg,ygo_card,0.9653,0.9806,26.45,26.94,ok
44586426_0002.jpg,ygo_card,0.9624,0.9871,34.77,35.16,ok
44910027_0000.jpg,ygo_card,0.9569,0.9862,42.2,42.68,ok
44910027_0001.jpg,ygo_card,0.9631,0.9819,24.92,25.36,ok
44910027_0002.jpg,ygo_card,0.9636,0.9856,32.41,32.85,ok
44954628_0000.jpg,ygo_card,0.9601,0.9841,32.4,32.48,ok
44954628_0001.jpg,ygo_card,0.96,0.9885,51.12,51.65,ok
44954628_0002.jpg,ygo_card,0.9651,0.9813,26.12,26.54,ok
45025640_0000.jpg,ygo_card,0.9612,0.9811,26.15,26.62,ok
45025640_0001.jpg,ygo_card,0.9692,0.9802,24.77,25.0,ok
45025640_0002.jpg,ygo_card,0.9618,0.9834,35.68,36.24,ok
45247637_0000.jpg,ygo_card,0.9573,0.9809,34.61,35.23,ok
45247637_0001.jpg,ygo_card,0.9633,0.9733,27.84,28.55,ok
45247637_0002.jpg,ygo_card,0.9584,0.9847,26.42,26.8,ok
45311864_0000.jpg,ygo_card,0.9625,0.9873,44.44,44.82,ok
45311864_0001.jpg,ygo_card,0.9615,0.9881,36.85,37.22,ok
45311864_0002.jpg,ygo_card,0.9669,0.9899,47.38,47.82,ok
45667991_0000.jpg,ygo_card,0.9642,0.989,38.12,38.5,ok
45667991_0001.jpg,ygo_card,0.9533,0.9834,47.28,48.05,ok
45667991_0002.jpg,ygo_card,0.9559,0.9827,33.3,33.84,ok
45674286_0000.jpg,ygo_card,0.9577,0.9801,31.96,32.56,ok
45674286_0001.jpg,ygo_card,0.9651,0.9864,43.2,43.73,ok
45674286_0002.jpg,ygo_card,0.9578,0.989,38.12,38.39,ok
45796834_0000.jpg,ygo_card,0.9617,0.9881,51.52,52.1,ok
45796834_0001.jpg,ygo_card,0.9676,0.9838,31.93,32.42,ok
45796834_0002.jpg,ygo_card,0.9606,0.9779,29.72,30.32,ok
45986603_0000.jpg,ygo_card,0.9614,0.9916,49.86,50.08,ok
45986603_0001.jpg,ygo_card,0.9468,0.9836,36.52,36.93,ok
45986603_0002.jpg,ygo_card,0.9603,0.9886,43.61,44.01,ok
46083111_0000.jpg,ygo_card,0.9628,0.9863,33.01,33.41,ok
46083111_0001.jpg,ygo_card,0.9598,0.9898,53.55,54.04,ok
46083111_0002.jpg,ygo_card,0.9636,0.9868,43.22,43.72,ok
46159582_0000.jpg,ygo_card,0.9688,0.9866,36.12,36.55,ok
46159582_0001.jpg,ygo_card,0.9608,0.9826,24.97,25.35,ok
46159582_0002.jpg,ygo_card,0.9629,0.9876,27.36,27.64,ok
46232525_0000.jpg,ygo_card,0.9594,0.9864,29.18,29.56,ok
46232525_0001.jpg,ygo_card,0.963,0.9853,39.37,39.93,ok
46232525_0002.jpg,ygo_card,0.9614,0.9844,30.07,30.53,ok
46253216_0000.jpg,ygo_card,0.9553,0.9781,25.39,25.88,ok
46253216_0001.jpg,ygo_card,0.9628,0.9841,40.93,41.56,ok
46253216_0002.jpg,ygo_card,0.9671,0.9869,35.1,35.48,ok
46396218_0000.jpg,ygo_card,0.9639,0.9879,29.84,30.1,ok
46396218_0001.jpg,ygo_card,0.9556,0.9848,43.04,43.22,ok
46396218_0002.jpg,ygo_card,0.9695,0.9893,37.26,37.47,ok
464362_0000.jpg,ygo_card,0.9597,0.9839,28.8,29.25,ok
464362_0001.jpg,ygo_card,0.9676,0.986,34.42,34.8,ok
464362_0002.jpg,ygo_card,0.957,0.9885,35.42,35.75,ok
46500985_0000.jpg,ygo_card,0.9665,0.9872,40.7,41.19,ok
46500985_0001.jpg,ygo_card,0.9593,0.9815,33.04,33.62,ok
46500985_0002.jpg,ygo_card,0.9572,0.9867,42.24,42.73,ok
46647145_0000.jpg,ygo_card,0.9624,0.988,44.77,45.15,ok
46647145_0001.jpg,ygo_card,0.9691,0.9725,23.92,24.56,ok
46647145_0002.jpg,ygo_card,0.9549,0.9847,35.35,35.7,ok
46910446_0000.jpg,ygo_card,0.9527,0.9886,46.45,46.89,ok
46910446_0001.jpg,ygo_card,0.9603,0.9786,22.89,23.34,ok
46910446_0002.jpg,ygo_card,0.9627,0.99,50.95,51.43,ok
46924949_0000.jpg,ygo_card,0.9617,0.9898,41.75,41.99,ok
46924949_0001.jpg,ygo_card,0.9625,0.9878,48.31,48.65,ok
46924949_0002.jpg,ygo_card,0.9601,0.9863,25.6,25.87,ok
47084486_0000.jpg,ygo_card,0.9554,0.9918,50.03,50.19,ok
47084486_0001.jpg,ygo_card,0.9595,0.9892,57.01,57.46,ok
47084486_0002.jpg,ygo_card,0.9656,0.9881,38.49,38.89,ok
47558785_0000.jpg,ygo_card,0.962,0.9831,35.01,35.55,ok
47558785_0001.jpg,ygo_card,0.9477,0.9839,24.85,25.11,ok
47558785_0002.jpg,ygo_card,0.9606,0.9827,32.06,32.56,ok
47660516_0000.jpg,ygo_card,0.9586,0.9883,49.26,49.76,ok
47660516_0001.jpg,ygo_card,0.9666,0.985,37.44,37.94,ok
47660516_0002.jpg,ygo_card,0.9643,0.9898,54.33,54.79,ok
47778083_0000.jpg,ygo_card,0.96,0.9885,48.92,49.36,ok
47778083_0001.jpg,ygo_card,0.9643,0.9841,26.69,27.09,ok
47778083_0002.jpg,ygo_card,0.9568,0.989,44.28,44.7,ok
47894537_0000.jpg,ygo_card,0.9495,0.9888,51.91,52.42,ok
47894537_0001.jpg,ygo_card,0.9613,0.9891,52.67,53.06,ok
47894537_0002.jpg,ygo_card,0.965,0.9849,23.86,24.2,ok
47929865_0000.jpg,ygo_card,0.9673,0.9808,27.8,28.29,ok
47929865_0001.jpg,ygo_card,0.9597,0.9883,39.45,39.89,ok
47929865_0002.jpg,ygo_card,0.9567,0.9878,42.63,43.15,ok
47961342_0000.jpg,ygo_card,0.9637,0.9904,41.37,41.7,ok
47961342_0001.jpg,ygo_card,0.966,0.9839,25.21,25.54,ok
47961342_0002.jpg,ygo_card,0.952,0.9856,33.71,34.17,ok
47961808_0000.jpg,ygo_card,0.946,0.9859,25.42,25.71,ok
47961808_0001.jpg,ygo_card,0.9485,0.9865,46.26,46.86,ok
47961808_0002.jpg,ygo_card,0.9504,0.986,45.12,45.71,ok
48229808_0000.jpg,ygo_card,0.9514,0.9871,48.02,48.51,ok
48229808_0001.jpg,ygo_card,0.9603,0.9865,30.01,30.34,ok
48229808_0002.jpg,ygo_card,0.9694,0.9825,28.58,28.93,ok
48421595_0000.jpg,ygo_card,0.9566,0.9909,49.34,49.68,ok
48421595_0001.jpg,ygo_card,0.9616,0.9888,41.99,42.3,ok
48421595_0002.jpg,ygo_card,0.9504,0.986,48.64,49.32,ok
48589580_0000.jpg,ygo_card,0.9616,0.9905,38.67,38.87,ok
48589580_0001.jpg,ygo_card,0.9641,0.9847,30.15,30.56,ok
48589580_0002.jpg,ygo_card,0.9617,0.9826,26.41,26.86,ok
48736598_0000.jpg,ygo_card,0.9635,0.9844,23.0,23.31,ok
48736598_0001.jpg,ygo_card,0.9646,0.9876,35.56,35.92,ok
48736598_0002.jpg,ygo_card,0.9582,0.9856,48.7,49.33,ok
48791583_0000.jpg,ygo_card,0.9656,0.9875,40.89,41.28,ok
48791583_0001.jpg,ygo_card,0.9567,0.99,49.44,49.88,ok
48791583_0002.jpg,ygo_card,0.9568,0.9886,39.6,39.94,ok
49010598_0000.jpg,ygo_card,0.9592,0.9875,39.14,39.54,ok
49010598_0001.jpg,ygo_card,0.9568,0.9835,37.28,37.89,ok
49010598_0002.jpg,ygo_card,0.9594,0.9892,45.47,45.95,ok
4904812_0000.jpg,ygo_card,0.9678,0.9813,28.14,28.18,ok
4904812_0001.jpg,ygo_card,0.9641,0.9864,28.19,28.53,ok
4904812_0002.jpg,ygo_card,0.9596,0.9903,49.83,50.24,ok
49218300_0000.jpg,ygo_card,0.9461,0.9849,30.22,30.6,ok
49218300_0001.jpg,ygo_card,0.9603,0.9854,30.61,31.04,ok
49218300_0002.jpg,ygo_card,0.9619,0.9885,30.82,31.07,ok
4931562_0000.jpg,ygo_card,0.9532,0.989,53.64,54.12,ok
4931562_0001.jpg,ygo_card,0.9571,0.9858,28.69,29.01,ok
4931562_0002.jpg,ygo_card,0.9596,0.9869,29.88,30.22,ok
49511705_0000.jpg,ygo_card,0.964,0.9895,48.08,48.56,ok
49511705_0001.jpg,ygo_card,0.9575,0.9841,40.83,41.43,ok
49511705_0002.jpg,ygo_card,0.9571,0.9893,41.74,42.13,ok
49633574_0000.jpg,ygo_card,0.9567,0.9873,36.08,36.49,ok
49633574_0001.jpg,ygo_card,0.9657,0.9883,37.38,37.78,ok
49633574_0002.jpg,ygo_card,0.9593,0.9842,26.86,26.97,ok
49867899_0000.jpg,ygo_card,0.9518,0.9864,28.99,29.32,ok
49867899_0001.jpg,ygo_card,0.9626,0.9895,52.42,52.95,ok
49867899_0002.jpg,ygo_card,0.9637,0.9881,33.65,34.01,ok
49922726_0000.jpg,ygo_card,0.9466,0.9835,23.95,24.25,ok
49922726_0001.jpg,ygo_card,0.9635,0.9896,46.88,47.33,ok
49922726_0002.jpg,ygo_card,0.9453,0.9887,56.5,57.12,ok
50278554_0000.jpg,ygo_card,0.9627,0.987,32.18,32.56,ok
50278554_0001.jpg,ygo_card,0.9561,0.9889,41.32,41.48,ok
50278554_0002.jpg,ygo_card,0.9586,0.9861,42.47,42.86,ok
50282757_0000.jpg,ygo_card,0.9662,0.9836,29.65,30.11,ok
50282757_0001.jpg,ygo_card,0.9665,0.9831,51.95,52.78,ok
50282757_0002.jpg,ygo_card,0.9583,0.9874,25.81,26.05,ok
50366775_0000.jpg,ygo_card,0.9003,0.9811,29.42,29.95,ok
50366775_0001.jpg,ygo_card,0.9532,0.9794,23.5,23.88,ok
50366775_0002.jpg,ygo_card,0.963,0.9798,33.42,33.56,ok
50383626_0000.jpg,ygo_card,0.9521,0.9812,25.03,25.39,ok
50383626_0001.jpg,ygo_card,0.9495,0.9631,35.78,36.71,ok
50383626_0002.jpg,ygo_card,0.958,0.984,51.08,51.9,ok
50407691_0000.jpg,ygo_card,0.9506,0.988,50.66,51.13,ok
50407691_0001.jpg,ygo_card,0.9583,0.9864,38.3,38.68,ok
50407691_0002.jpg,ygo_card,0.9581,0.9827,22.64,23.01,ok
50433147_0000.jpg,ygo_card,0.9682,0.9885,52.64,53.09,ok
50433147_0001.jpg,ygo_card,0.959,0.9884,42.1,42.55,ok
50433147_0002.jpg,ygo_card,0.9582,0.9845,25.09,25.44,ok
50613779_0000.jpg,ygo_card,0.9632,0.9849,33.9,34.26,ok
50613779_0001.jpg,ygo_card,0.9577,0.9832,24.01,24.39,ok
50613779_0002.jpg,ygo_card,0.9665,0.9878,46.49,47.0,ok
50699850_0000.jpg,ygo_card,0.9606,0.9857,36.04,36.53,ok
50699850_0001.jpg,ygo_card,0.9661,0.9858,31.6,31.98,ok
50699850_0002.jpg,ygo_card,0.9601,0.9924,48.84,49.06,ok
50939127_0000.jpg,ygo_card,0.9635,0.9882,31.54,31.84,ok
50939127_0001.jpg,ygo_card,0.9574,0.9885,39.69,40.1,ok
50939127_0002.jpg,ygo_card,0.9572,0.9816,27.07,27.53,ok
51335426_0000.jpg,ygo_card,0.9634,0.9823,39.4,40.05,ok
51335426_0001.jpg,ygo_card,0.9589,0.9793,26.37,26.86,ok
51335426_0002.jpg,ygo_card,0.9637,0.9782,27.28,27.84,ok
51339637_0000.jpg,ygo_card,0.9476,0.9889,37.21,37.6,ok
51339637_0001.jpg,ygo_card,0.9619,0.9853,37.42,37.95,ok
51339637_0002.jpg,ygo_card,0.9531,0.9844,35.06,35.6,ok
51409648_0000.jpg,ygo_card,0.9561,0.9888,53.64,54.14,ok
51409648_0001.jpg,ygo_card,0.951,0.9812,22.34,22.73,ok
51409648_0002.jpg,ygo_card,0.9612,0.9856,41.7,42.25,ok
51632798_0000.jpg,ygo_card,0.9583,0.9823,43.04,43.74,ok
51632798_0001.jpg,ygo_card,0.9645,0.9858,42.77,43.3,ok
51632798_0002.jpg,ygo_card,0.9708,0.9876,44.96,45.08,ok
51822687_0000.jpg,ygo_card,0.9615,0.9816,30.27,30.81,ok
51822687_0001.jpg,ygo_card,0.9626,0.9801,23.55,23.96,ok
51822687_0002.jpg,ygo_card,0.9577,0.9911,45.55,45.9,ok
52323207_0000.jpg,ygo_card,0.965,0.9876,45.1,45.58,ok
52323207_0001.jpg,ygo_card,0.9534,0.9799,45.93,46.85,ok
52323207_0002.jpg,ygo_card,0.9604,0.9813,26.61,27.07,ok
52624755_0000.jpg,ygo_card,0.9602,0.9849,32.74,33.16,ok
52624755_0001.jpg,ygo_card,0.9605,0.9818,36.89,37.5,ok
52624755_0002.jpg,ygo_card,0.9675,0.9884,53.63,54.17,ok
52644170_0000.jpg,ygo_card,0.968,0.9864,40.83,41.34,ok
52644170_0001.jpg,ygo_card,0.9643,0.9882,41.39,41.8,ok
52644170_0002.jpg,ygo_card,0.9614,0.9899,44.86,45.08,ok
52702748_0000.jpg,ygo_card,0.9622,0.9824,31.81,32.23,ok
52702748_0001.jpg,ygo_card,0.9571,0.9852,42.14,42.69,ok
52702748_0002.jpg,ygo_card,0.9545,0.9846,31.96,32.43,ok
52714670_0000.jpg,ygo_card,0.9606,0.9876,43.16,43.58,ok
52714670_0001.jpg,ygo_card,0.9647,0.9911,44.03,44.2,ok
52714670_0002.jpg,ygo_card,0.9587,0.9841,26.28,26.64,ok
53054164_0000.jpg,ygo_card,0.9609,0.9825,32.88,33.39,ok
53054164_0001.jpg,ygo_card,0.9542,0.9863,30.58,30.92,ok
53054164_0002.jpg,ygo_card,0.9525,0.9781,31.49,32.17,ok
5309481_0000.jpg,ygo_card,0.958,0.9848,35.54,36.05,ok
5309481_0001.jpg,ygo_card,0.9627,0.9731,24.24,24.89,ok
5309481_0002.jpg,ygo_card,0.9607,0.9872,44.11,44.6,ok
53208660_0000.jpg,ygo_card,0.9602,0.9883,25.05,25.28,ok
53208660_0001.jpg,ygo_card,0.9537,0.9896,44.6,44.98,ok
53208660_0002.jpg,ygo_card,0.9639,0.9891,40.74,41.15,ok
53276089_0000.jpg,ygo_card,0.9565,0.9888,48.58,49.07,ok
53276089_0001.jpg,ygo_card,0.9604,0.9932,41.4,41.52,ok
53276089_0002.jpg,ygo_card,0.9651,0.982,24.26,24.66,ok
53318263_0000.jpg,ygo_card,0.9657,0.9856,28.96,29.28,ok
53318263_0001.jpg,ygo_card,0.9643,0.984,22.94,23.16,ok
53318263_0002.jpg,ygo_card,0.9613,0.9877,46.92,47.46,ok
5338223_0000.jpg,ygo_card,0.9635,0.9861,44.41,44.99,ok
5338223_0001.jpg,ygo_card,0.9657,0.9897,49.86,50.34,ok
5338223_0002.jpg,ygo_card,0.9654,0.9833,31.17,31.6,ok
53442500_0000.jpg,ygo_card,0.9594,0.99,59.86,60.39,ok
53442500_0001.jpg,ygo_card,0.9556,0.9919,37.1,37.23,ok
53442500_0002.jpg,ygo_card,0.9569,0.9805,26.45,26.9,ok
53610653_0000.jpg,ygo_card,0.9664,0.9844,21.71,22.0,ok
53610653_0001.jpg,ygo_card,0.9665,0.9897,26.87,27.08,ok
53610653_0002.jpg,ygo_card,0.9618,0.9862,51.84,52.5,ok
53670497_0000.jpg,ygo_card,0.963,0.9812,29.63,30.17,ok
53670497_0001.jpg,ygo_card,0.9634,0.9855,29.18,29.38,ok
53670497_0002.jpg,ygo_card,0.9654,0.9851,32.32,32.71,ok
53776525_0000.jpg,ygo_card,0.9643,0.9854,29.78,30.14,ok
53776525_0001.jpg,ygo_card,0.9614,0.9884,41.42,41.86,ok
53776525_0002.jpg,ygo_card,0.9499,0.989,49.29,49.78,ok
53830602_0000.jpg,ygo_card,0.9598,0.987,48.48,49.04,ok
53830602_0001.jpg,ygo_card,0.9537,0.9886,40.6,40.97,ok
53830602_0002.jpg,ygo_card,0.9654,0.9868,37.47,37.95,ok
53981499_0000.jpg,ygo_card,0.9591,0.9779,37.59,38.4,ok
53981499_0001.jpg,ygo_card,0.96,0.9898,37.25,37.51,ok
53981499_0002.jpg,ygo_card,0.9675,0.9907,49.83,50.21,ok
5402805_0000.jpg,ygo_card,0.9558,0.9834,25.34,25.56,ok
5402805_0001.jpg,ygo_card,0.9623,0.9882,26.82,27.12,ok
5402805_0002.jpg,ygo_card,0.9576,0.9827,30.79,31.26,ok
54241725_0000.jpg,ygo_card,0.9455,0.9811,36.05,36.66,ok
54241725_0001.jpg,ygo_card,0.9604,0.9876,40.53,40.95,ok
54241725_0002.jpg,ygo_card,0.9601,0.9875,43.99,44.5,ok
54326448_0000.jpg,ygo_card,0.968,0.984,31.09,31.54,ok
54326448_0001.jpg,ygo_card,0.9578,0.9854,26.08,26.35,ok
54326448_0002.jpg,ygo_card,0.9693,0.9789,31.04,31.65,ok
54334420_0000.jpg,ygo_card,0.9617,0.9901,46.1,46.47,ok
54334420_0001.jpg,ygo_card,0.956,0.988,37.97,38.26,ok
54334420_0002.jpg,ygo_card,0.9688,0.9805,33.95,34.55,ok
54415063_0000.jpg,ygo_card,0.9646,0.9739,30.59,31.35,ok
54415063_0001.jpg,ygo_card,0.9683,0.9768,29.98,30.62,ok
54415063_0002.jpg,ygo_card,0.9572,0.9889,27.81,28.02,ok
54455664_0000.jpg,ygo_card,0.9469,0.9863,34.73,35.15,ok
54455664_0001.jpg,ygo_card,0.9565,0.9846,25.46,25.79,ok
54455664_0002.jpg,ygo_card,0.9685,0.9839,54.35,55.18,ok
54512827_0000.jpg,ygo_card,0.9628,0.9858,29.53,29.77,ok
54512827_0001.jpg,ygo_card,0.9591,0.9885,52.03,52.59,ok
54512827_0002.jpg,ygo_card,0.9504,0.9882,39.53,39.95,ok
54537490_0000.jpg,ygo_card,0.9618,0.984,30.85,31.3,ok
54537490_0001.jpg,ygo_card,0.9521,0.9901,41.21,41.53,ok
54537490_0002.jpg,ygo_card,0.9544,0.9859,36.2,36.67,ok
54569495_0000.jpg,ygo_card,0.9627,0.9855,52.09,52.8,ok
54569495_0001.jpg,ygo_card,0.9592,0.9827,32.84,33.38,ok
54569495_0002.jpg,ygo_card,0.9541,0.9895,54.81,55.36,ok
55010259_0000.jpg,ygo_card,0.9639,0.989,36.04,36.34,ok
55010259_0001.jpg,ygo_card,0.9569,0.9817,28.92,29.42,ok
55010259_0002.jpg,ygo_card,0.9602,0.9892,47.0,47.47,ok
55106249_0000.jpg,ygo_card,0.9537,0.9875,47.27,47.82,ok
55106249_0001.jpg,ygo_card,0.9679,0.973,35.17,36.13,ok
55106249_0002.jpg,ygo_card,0.9687,0.9809,23.58,24.02,ok
55144522_0000.jpg,ygo_card,0.9621,0.9751,28.0,28.69,ok
55144522_0001.jpg,ygo_card,0.9594,0.9874,45.14,45.62,ok
55144522_0002.jpg,ygo_card,0.9673,0.9876,40.4,40.82,ok
55226821_0000.jpg,ygo_card,0.9612,0.9904,33.45,33.73,ok
55226821_0001.jpg,ygo_card,0.9653,0.987,47.14,47.74,ok
55226821_0002.jpg,ygo_card,0.9677,0.9899,47.1,47.53,ok
5556668_0000.jpg,ygo_card,0.9684,0.984,29.37,29.8,ok
5556668_0001.jpg,ygo_card,0.9636,0.9787,25.85,26.33,ok
5556668_0002.jpg,ygo_card,0.9651,0.9896,48.44,48.89,ok
55573346_0000.jpg,ygo_card,0.9607,0.9816,27.44,27.94,ok
55573346_0001.jpg,ygo_card,0.9695,0.9809,32.63,33.23,ok
55573346_0002.jpg,ygo_card,0.9681,0.9907,47.08,47.33,ok
55608151_0000.jpg,ygo_card,0.9589,0.9887,48.62,49.13,ok
55608151_0001.jpg,ygo_card,0.9616,0.9902,44.41,44.8,ok
55608151_0002.jpg,ygo_card,0.944,0.9838,37.56,38.12,ok
55763552_0000.jpg,ygo_card,0.9654,0.9831,47.8,48.58,ok
55763552_0001.jpg,ygo_card,0.9616,0.9895,50.28,50.77,ok
55763552_0002.jpg,ygo_card,0.9612,0.98,22.26,22.64,ok
55795155_0000.jpg,ygo_card,0.9382,0.7003,24.14,34.41,ok
55795155_0001.jpg,ygo_card,0.9611,0.9882,48.74,49.18,ok
55795155_0002.jpg,ygo_card,0.9633,0.9895,42.27,42.62,ok
55997110_0000.jpg,ygo_card,0.9599,0.9851,39.89,40.46,ok
55997110_0001.jpg,ygo_card,0.9682,0.9863,47.17,47.8,ok
55997110_0002.jpg,ygo_card,0.9634,0.9812,24.48,24.8,ok
56043446_0000.jpg,ygo_card,0.9619,0.9903,41.14,41.39,ok
56043446_0001.jpg,ygo_card,0.9634,0.9869,26.62,26.91,ok
56043446_0002.jpg,ygo_card,0.9578,0.9851,33.56,34.03,ok
56058888_0000.jpg,ygo_card,0.9531,0.9813,36.93,37.52,ok
56058888_0001.jpg,ygo_card,0.9521,0.9829,32.09,32.61,ok
56058888_0002.jpg,ygo_card,0.9641,0.9916,50.41,50.57,ok
56063182_0000.jpg,ygo_card,0.9633,0.9878,28.23,28.54,ok
56063182_0001.jpg,ygo_card,0.966,0.9837,25.43,25.79,ok
56063182_0002.jpg,ygo_card,0.9614,0.9852,50.16,50.75,ok
56342351_0000.jpg,ygo_card,0.9635,0.9791,31.23,31.85,ok
56342351_0001.jpg,ygo_card,0.9574,0.9912,47.45,47.76,ok
56342351_0002.jpg,ygo_card,0.9566,0.9784,26.83,27.38,ok
56532353_0000.jpg,ygo_card,0.9678,0.9846,44.43,44.66,ok
56532353_0001.jpg,ygo_card,0.9632,0.984,27.98,28.41,ok
56532353_0002.jpg,ygo_card,0.9685,0.9901,52.99,53.44,ok
56535497_0000.jpg,ygo_card,0.9615,0.9912,56.5,56.92,ok
56535497_0001.jpg,ygo_card,0.9686,0.9899,47.88,48.27,ok
56535497_0002.jpg,ygo_card,0.9648,0.9893,38.4,38.64,ok
56677752_0000.jpg,ygo_card,0.9518,0.9871,28.24,28.4,ok
56677752_0001.jpg,ygo_card,0.9548,0.9865,31.45,31.83,ok
56677752_0002.jpg,ygo_card,0.9674,0.98,37.48,38.23,ok
57261568_0000.jpg,ygo_card,0.9692,0.9871,29.65,29.92,ok
57261568_0001.jpg,ygo_card,0.9593,0.9836,32.01,32.48,ok
